A,C,DA,DR,D_A,D_R,MA,MR,R,Time
920,35,0,1,1,0,52,30,0,0.840589
921,35,0,1,1,0,52,30,0,0.841158
920,35,0,1,1,0,52,30,0,0.841403
921,35,0,1,1,0,52,30,0,0.841723
920,35,0,0,1,1,52,30,0,0.841881
920,35,0,0,1,1,53,30,0,0.841995
919,35,0,0,1,1,53,30,0,0.842173
919,35,0,0,1,1,54,30,0,0.842189
920,35,0,0,1,1,54,30,0,0.842355
920,35,0,0,1,1,54,29,0,0.842375
920,35,0,0,1,1,53,29,0,0.842378
921,35,0,0,1,1,53,29,0,0.842567
922,35,0,0,1,1,53,29,0,0.842793
923,35,0,0,1,1,53,29,0,0.842808
924,35,0,0,1,1,53,29,0,0.84282
925,35,0,0,1,1,53,29,0,0.842964
925,35,0,0,1,1,54,29,0,0.843033
925,35,0,0,1,1,54,30,0,0.843067
925,35,0,0,1,1,55,30,0,0.84325
925,35,0,0,1,1,56,30,0,0.84374
926,35,0,0,1,1,56,30,0,0.843774
926,35,0,0,1,1,56,30,1,0.84393
926,34,0,0,1,1,56,30,2,0.844009
927,34,0,0,1,1,56,30,2,0.84405
928,34,1,0,0,1,56,30,2,0.844117
927,35,1,0,0,1,56,30,1,0.844152
928,35,1,0,0,1,56,30,1,0.844195
927,35,0,0,1,1,56,30,1,0.844254
926,36,0,0,1,1,56,30,0,0.844517
926,36,0,0,1,1,56,31,0,0.844656
927,36,0,0,1,1,56,31,0,0.844915
928,36,0,0,1,1,56,31,0,0.845112
929,36,0,0,1,1,56,31,0,0.84527
930,36,0,0,1,1,56,31,0,0.845686
931,36,0,0,1,1,56,31,0,0.845751
931,36,0,0,1,1,57,31,0,0.846233
931,36,0,0,1,1,57,31,1,0.846602
932,36,0,0,1,1,57,31,1,0.846652
931,37,0,0,1,1,57,31,0,0.846695
932,37,0,0,1,1,57,31,0,0.846756
931,37,0,0,1,1,57,31,0,0.846775
932,37,0,0,1,1,57,31,0,0.846776
933,37,0,0,1,1,57,31,0,0.846794
934,37,0,0,1,1,57,31,0,0.847316
934,37,0,0,1,1,58,31,0,0.847331
933,37,0,0,1,1,58,31,0,0.847393
934,37,0,0,1,1,58,31,0,0.847565
935,37,0,0,1,1,58,31,0,0.847713
935,37,0,0,1,1,58,31,1,0.847934
936,37,0,0,1,1,58,31,1,0.848167
937,37,0,0,1,1,58,31,1,0.848269
938,37,0,0,1,1,58,31,1,0.848909
939,37,0,0,1,1,58,31,1,0.849025
938,37,0,0,1,1,58,31,1,0.849649
937,38,0,0,1,1,58,31,0,0.849777
938,38,0,0,1,1,58,31,0,0.849868
939,38,0,0,1,1,58,31,0,0.850114
940,38,0,0,1,1,58,31,0,0.85017
939,38,0,0,1,1,58,31,0,0.850229
939,38,0,0,1,1,57,31,0,0.850263
939,38,0,0,1,1,56,31,0,0.850657
939,38,0,0,1,1,55,31,0,0.850674
940,38,0,0,1,1,55,31,0,0.850735
941,38,0,0,1,1,55,31,0,0.851498
942,38,0,0,1,1,55,31,0,0.851651
942,38,0,0,1,1,54,31,0,0.851709
942,38,0,0,1,1,53,31,0,0.851772
943,38,0,0,1,1,53,31,0,0.852158
943,38,0,0,1,1,54,31,0,0.852163
942,38,0,0,1,1,54,31,0,0.85254
943,38,0,0,1,1,54,31,0,0.852763
944,38,0,0,1,1,54,31,0,0.853028
945,38,0,0,1,1,54,31,0,0.853083
946,38,0,0,1,1,54,31,0,0.853127
947,38,0,0,1,1,54,31,0,0.853181
948,38,0,0,1,1,54,31,0,0.853187
949,38,0,0,1,1,54,31,0,0.85365
950,38,0,0,1,1,54,31,0,0.853663
950,38,0,0,1,1,55,31,0,0.853805
951,38,0,0,1,1,55,31,0,0.853951
951,38,0,0,1,1,56,31,0,0.854208
950,38,0,0,1,1,56,31,0,0.854782
950,38,0,0,1,1,56,32,0,0.854822
951,38,0,0,1,1,56,32,0,0.855543
952,38,0,1,1,0,56,32,0,0.855567
953,38,0,1,1,0,56,32,0,0.855732
952,38,0,1,1,0,56,32,0,0.855732
951,38,0,0,1,1,56,32,0,0.855755
951,38,0,0,1,1,56,32,1,0.855823
951,38,0,0,1,1,55,32,1,0.855883
950,39,0,0,1,1,55,32,0,0.856024
951,39,0,0,1,1,55,32,0,0.856146
952,39,0,0,1,1,55,32,0,0.856228
953,39,1,0,0,1,55,32,0,0.856827
952,39,0,0,1,1,55,32,0,0.856841
952,39,0,0,1,1,54,32,0,0.857156
952,39,0,0,1,1,55,32,0,0.857465
953,39,0,0,1,1,55,32,0,0.857624
954,39,0,0,1,1,55,32,0,0.857891
955,39,0,0,1,1,55,32,0,0.858193
955,39,0,0,1,1,56,32,0,0.858597
956,39,0,0,1,1,56,32,0,0.858708
956,39,0,0,1,1,57,32,0,0.858728
957,39,0,0,1,1,57,32,0,0.858841
958,39,0,0,1,1,57,32,0,0.859016
957,39,0,0,1,1,57,32,0,0.859302
958,39,0,0,1,1,57,32,0,0.859324
958,39,0,0,1,1,58,32,0,0.859381
959,39,0,0,1,1,58,32,0,0.859455
958,39,0,0,1,1,58,32,0,0.859493
957,39,0,0,1,1,58,32,0,0.859538
958,39,0,0,1,1,58,32,0,0.859695
959,39,0,0,1,1,58,32,0,0.860783
960,39,0,0,1,1,58,32,0,0.861246
960,39,0,0,1,1,58,32,1,0.861404
961,39,0,0,1,1,58,32,1,0.861565
960,40,0,0,1,1,58,32,0,0.862214
960,40,0,0,1,1,57,32,0,0.86222
959,40,0,0,1,1,57,32,0,0.862339
960,40,0,0,1,1,57,32,0,0.862703
961,40,0,0,1,1,57,32,0,0.862851
962,40,0,0,1,1,57,32,0,0.862881
963,40,0,0,1,1,57,32,0,0.863142
962,40,0,0,1,1,57,32,0,0.863449
962,40,0,0,1,1,56,32,0,0.863523
963,40,0,0,1,1,56,32,0,0.86375
963,40,0,0,1,1,57,32,0,0.863945
964,40,0,0,1,1,57,32,0,0.864331
965,40,0,0,1,1,57,32,0,0.864584
964,40,0,0,1,1,57,32,0,0.864977
965,40,0,0,1,1,57,32,0,0.864993
966,40,0,0,1,1,57,32,0,0.865159
965,40,0,0,1,1,57,32,0,0.865593
964,40,0,0,1,1,57,32,0,0.865968
964,39,0,0,1,1,57,32,1,0.866149
964,39,0,0,1,1,58,32,1,0.866425
963,40,0,0,1,1,58,32,0,0.86659
964,40,0,0,1,1,58,32,0,0.866773
965,40,0,0,1,1,58,32,0,0.866812
966,40,0,0,1,1,58,32,0,0.867
966,40,0,0,1,1,57,32,0,0.867005
965,40,0,0,1,1,57,32,0,0.867048
964,40,0,0,1,1,57,32,0,0.867289
964,40,0,0,1,1,56,32,0,0.867403
965,40,0,0,1,1,56,32,0,0.867532
964,40,0,0,1,1,56,32,0,0.867623
965,40,0,0,1,1,56,32,0,0.867706
965,40,0,0,1,1,57,32,0,0.868301
966,40,0,0,1,1,57,32,0,0.868713
965,40,0,0,1,1,57,32,0,0.869051
966,40,0,0,1,1,57,32,0,0.869073
967,40,0,0,1,1,57,32,0,0.869122
968,40,0,0,1,1,57,32,0,0.869139
969,40,0,0,1,1,57,32,0,0.869478
970,40,1,0,0,1,57,32,0,0.869736
969,40,1,0,0,1,57,32,0,0.86976
970,40,1,0,0,1,57,32,0,0.86976
971,40,1,0,0,1,57,32,0,0.869797
972,40,1,0,0,1,57,32,0,0.869838
972,40,1,0,0,1,56,32,0,0.869935
973,40,1,0,0,1,56,32,0,0.870035
972,40,1,0,0,1,56,32,0,0.87004
971,40,1,0,0,1,56,32,0,0.870252
972,40,1,0,0,1,56,32,0,0.870382
973,40,1,0,0,1,56,32,0,0.870433
972,40,0,0,1,1,56,32,0,0.870477
971,40,0,0,1,1,56,32,0,0.870608
972,40,0,0,1,1,56,32,0,0.870759
971,40,0,0,1,1,56,32,0,0.871054
971,40,0,0,1,1,57,32,0,0.87117
970,40,0,0,1,1,57,32,0,0.871193
971,40,0,0,1,1,57,32,0,0.871326
971,40,0,0,1,1,56,32,0,0.871513
972,40,0,0,1,1,56,32,0,0.871524
973,40,0,0,1,1,56,32,0,0.871792
974,40,0,1,1,0,56,32,0,0.872045
973,40,0,1,1,0,56,32,0,0.872112
972,40,0,1,1,0,56,32,0,0.872339
973,40,0,1,1,0,56,32,0,0.872406
974,40,0,1,1,0,56,32,0,0.872757
975,40,0,1,1,0,56,32,0,0.873046
975,40,0,1,1,0,55,32,0,0.873062
974,40,0,1,1,0,55,32,0,0.873213
975,40,0,1,1,0,55,32,0,0.87322
976,40,0,1,1,0,55,32,0,0.873279
977,40,0,1,1,0,55,32,0,0.873288
978,40,0,1,1,0,55,32,0,0.873456
979,40,0,1,1,0,55,32,0,0.873632
980,40,0,1,1,0,55,32,0,0.873691
979,40,0,1,1,0,55,32,0,0.873712
979,40,0,1,1,0,54,32,0,0.873837
980,40,0,1,1,0,54,32,0,0.873916
981,40,0,1,1,0,54,32,0,0.874441
982,40,0,1,1,0,54,32,0,0.874588
982,40,0,1,1,0,54,32,1,0.874707
982,40,0,1,1,0,55,32,1,0.8748
981,40,0,0,1,1,55,32,1,0.8749
981,40,0,0,1,1,54,32,1,0.874971
980,41,0,0,1,1,54,32,0,0.87538
979,41,0,0,1,1,54,32,0,0.875677
980,41,0,0,1,1,54,32,0,0.8759
981,41,0,0,1,1,54,32,0,0.875972
982,41,1,0,0,1,54,32,0,0.876122
983,41,1,0,0,1,54,32,0,0.876301
984,41,1,0,0,1,54,32,0,0.876422
985,41,1,0,0,1,54,32,0,0.876552
986,41,1,0,0,1,54,32,0,0.876673
986,41,1,0,0,1,53,32,0,0.876693
985,41,1,0,0,1,53,32,0,0.876751
986,41,1,0,0,1,53,32,0,0.876767
987,41,1,0,0,1,53,32,0,0.876914
986,41,0,0,1,1,53,32,0,0.877628
987,41,0,0,1,1,53,32,0,0.877816
988,41,0,0,1,1,53,32,0,0.877981
988,41,0,0,1,1,54,32,0,0.878163
989,41,0,0,1,1,54,32,0,0.878561
988,41,0,0,1,1,54,32,0,0.878588
989,41,0,0,1,1,54,32,0,0.878933
988,41,0,0,1,1,54,32,0,0.879124
989,41,0,0,1,1,54,32,0,0.879226
990,41,0,0,1,1,54,32,0,0.879264
991,41,0,0,1,1,54,32,0,0.879443
990,41,0,0,1,1,54,32,0,0.879587
991,41,0,0,1,1,54,32,0,0.879598
992,41,0,0,1,1,54,32,0,0.879696
991,41,0,0,1,1,54,32,0,0.879698
992,41,0,0,1,1,54,32,0,0.879842
993,41,0,0,1,1,54,32,0,0.880058
992,41,0,0,1,1,54,32,0,0.880223
993,41,0,0,1,1,54,32,0,0.880235
993,41,0,0,1,1,55,32,0,0.880557
994,41,0,0,1,1,55,32,0,0.880994
994,41,0,0,1,1,54,32,0,0.881118
994,41,0,0,1,1,54,32,1,0.881227
994,41,0,0,1,1,55,32,1,0.881269
993,42,0,0,1,1,55,32,0,0.881456
994,42,0,0,1,1,55,32,0,0.881591
994,42,0,0,1,1,54,32,0,0.881617
993,42,0,0,1,1,54,32,0,0.881752
994,42,0,0,1,1,54,32,0,0.881855
995,42,0,0,1,1,54,32,0,0.882027
996,42,1,0,0,1,54,32,0,0.882101
995,42,1,0,0,1,54,32,0,0.882235
994,42,0,0,1,1,54,32,0,0.882635
994,42,0,0,1,1,55,32,0,0.882671
993,42,0,0,1,1,55,32,0,0.882698
992,42,0,0,1,1,55,32,0,0.883028
993,42,0,0,1,1,55,32,0,0.88311
992,42,0,0,1,1,55,32,0,0.883226
993,42,0,0,1,1,55,32,0,0.884167
994,42,0,0,1,1,55,32,0,0.884312
995,42,0,0,1,1,55,32,0,0.884439
995,42,0,0,1,1,56,32,0,0.884557
995,42,0,0,1,1,57,32,0,0.884709
995,42,0,0,1,1,56,32,0,0.885164
994,42,0,0,1,1,56,32,0,0.885294
995,42,0,0,1,1,56,32,0,0.885362
996,42,0,0,1,1,56,32,0,0.885582
997,42,0,0,1,1,56,32,0,0.88559
998,42,0,0,1,1,56,32,0,0.885878
997,42,0,0,1,1,56,32,0,0.886074
997,42,0,0,1,1,57,32,0,0.886074
998,42,0,0,1,1,57,32,0,0.8863
997,42,0,0,1,1,57,32,0,0.886461
996,42,0,0,1,1,57,32,0,0.886461
997,42,0,0,1,1,57,32,0,0.886524
997,41,0,0,1,1,57,32,1,0.887024
998,41,0,0,1,1,57,32,1,0.887085
997,42,0,0,1,1,57,32,0,0.887215
998,42,0,0,1,1,57,32,0,0.887527
997,42,0,0,1,1,57,32,0,0.887558
998,42,0,0,1,1,57,32,0,0.887578
998,42,0,0,1,1,56,32,0,0.887699
997,42,0,0,1,1,56,32,0,0.887858
998,42,0,0,1,1,56,32,0,0.888532
997,42,0,0,1,1,56,32,0,0.888566
996,42,0,0,1,1,56,32,0,0.888666
995,42,0,0,1,1,56,32,0,0.888884
996,42,0,0,1,1,56,32,0,0.889789
997,42,0,0,1,1,56,32,0,0.889951
997,42,0,0,1,1,57,32,0,0.890015
998,42,0,1,1,0,57,32,0,0.890208
999,42,0,1,1,0,57,32,0,0.890328
1000,42,0,1,1,0,57,32,0,0.890503
1001,42,0,1,1,0,57,32,0,0.890549
1001,42,0,1,1,0,56,32,0,0.890687
1001,42,0,1,1,0,55,32,0,0.890707
1002,42,0,1,1,0,55,32,0,0.890781
1002,42,0,1,1,0,54,32,0,0.891023
1003,42,0,1,1,0,54,32,0,0.891563
1004,42,0,1,1,0,54,32,0,0.891716
1005,42,0,1,1,0,54,32,0,0.891813
1006,42,0,1,1,0,54,32,0,0.891903
1006,42,0,1,1,0,55,32,0,0.892046
1005,42,0,0,1,1,55,32,0,0.892262
1006,42,0,0,1,1,55,32,0,0.892585
1007,42,0,0,1,1,55,32,0,0.892926
1007,42,0,0,1,1,56,32,0,0.893088
1006,42,0,0,1,1,56,32,0,0.893602
1006,42,0,0,1,1,57,32,0,0.893781
1005,42,0,0,1,1,57,32,0,0.89395
1006,42,0,0,1,1,57,32,0,0.894523
1005,42,0,0,1,1,57,32,0,0.895939
1006,42,0,0,1,1,57,32,0,0.896178
1006,41,0,0,1,1,57,32,1,0.896181
1005,42,0,0,1,1,57,32,0,0.896379
1006,42,0,0,1,1,57,32,0,0.896444
1005,42,0,0,1,1,57,32,0,0.896473
1006,42,0,0,1,1,57,32,0,0.896513
1007,42,0,0,1,1,57,32,0,0.896976
1008,42,0,0,1,1,57,32,0,0.897032
1007,42,0,0,1,1,57,32,0,0.89725
1007,42,0,0,1,1,56,32,0,0.897351
1008,42,0,0,1,1,56,32,0,0.897361
1008,42,0,0,1,1,56,32,1,0.897481
1007,43,0,0,1,1,56,32,0,0.897485
1008,43,0,0,1,1,56,32,0,0.897598
1007,43,0,0,1,1,56,32,0,0.89809
1007,43,0,0,1,1,55,32,0,0.898097
1006,43,0,0,1,1,55,32,0,0.898257
1005,43,0,0,1,1,55,32,0,0.898348
1004,43,0,0,1,1,55,32,0,0.898423
1003,43,0,0,1,1,55,32,0,0.898584
1002,43,0,0,1,1,55,32,0,0.898858
1003,43,0,0,1,1,55,32,0,0.899391
1004,43,0,0,1,1,55,32,0,0.899577
1004,43,0,0,1,1,54,32,0,0.899579
1005,43,0,0,1,1,54,32,0,0.899779
1004,43,0,0,1,1,54,32,0,0.899867
1005,43,0,0,1,1,54,32,0,0.900065
1006,43,0,0,1,1,54,32,0,0.900164
1007,43,0,0,1,1,54,32,0,0.900191
